date,product,role,long_oi,short_oi,net_oi,long_trade,short_trade,net_trade
2025-05-28,微型臺指,投信,0,0,0,0,0,0
2025-05-28,微型臺指,自營商,6460,15730,-9270,14812,14476,336
2025-05-28,臺股期貨,外資,22262,65466,-43204,49030,47712,1318
2025-05-28,臺股期貨,投信,54393,13297,41096,747,545,202
2025-05-28,臺股期貨,自營商,7170,4595,2575,7630,7923,-293
2025-05-29,小型臺指,外資,6314,7971,-1657,89977,92987,-3010
2025-05-29,小型臺指,投信,154,22,132,0,2,-2
2025-05-29,小型臺指,自營商,2852,9225,-6373,8973,9339,-366
2025-05-29,微型臺指,外資,2754,18,2736,44089,45714,-1625
2025-05-29,微型臺指,投信,0,0,0,0,0,0
2025-05-29,微型臺指,自營商,7983,18405,-10422,14015,15237,-1222
2025-05-29,臺股期貨,外資,21510,68524,-47014,51810,55491,-3681
2025-05-29,臺股期貨,投信,53104,13284,39820,386,1662,-1276
2025-05-29,臺股期貨,自營商,7570,4371,3199,6680,6052,628
2025-06-02,小型臺指,外資,5631,6158,-527,106851,109053,-2202
2025-06-02,小型臺指,投信,154,25,129,0,3,-3
2025-06-02,小型臺指,自營商,3089,9798,-6709,10107,10252,-145
2025-06-02,微型臺指,外資,2862,6,2856,57145,59305,-2160
2025-06-02,微型臺指,投信,0,0,0,0,0,0
2025-06-02,微型臺指,自營商,5546,28090,-22544,7389,20386,-12997
2025-06-02,臺股期貨,外資,21144,66537,-45393,62369,59801,2568
2025-06-02,臺股期貨,投信,51504,13784,37720,648,2748,-2100
2025-06-02,臺股期貨,自營商,8751,4959,3792,8570,7981,589
2025-06-03,小型臺指,外資,9042,2957,6085,88785,81982,6803
2025-06-03,小型臺指,投信,154,28,126,0,3,-3
2025-06-03,小型臺指,自營商,2215,7161,-4946,10357,8249,2108
2025-06-03,微型臺指,外資,2748,5,2743,46022,42890,3132
2025-06-03,微型臺指,投信,0,0,0,0,0,0
2025-06-03,微型臺指,自營商,5968,13994,-8026,23287,8494,14793
2025-06-03,臺股期貨,外資,22652,62122,-39470,52778,47065,5713
2025-06-03,臺股期貨,投信,50113,13648,36465,754,2009,-1255
2025-06-03,臺股期貨,自營商,7268,4584,2684,6646,7854,-1208
2025-06-04,小型臺指,外資,8831,1504,7327,76037,69360,6677
2025-06-04,小型臺指,投信,154,17,137,11,0,11
2025-06-04,小型臺指,自營商,3375,6335,-2960,11771,10165,1606
2025-06-04,微型臺指,外資,2737,1,2736,41693,36435,5258
2025-06-04,微型臺指,投信,0,0,0,0,0,0
2025-06-04,微型臺指,自營商,9930,789,9141,24914,6087,18827
2025-06-04,臺股期貨,外資,25042,62207,-37165,46139,45456,683
2025-06-04,臺股期貨,投信,51121,13128,37993,1854,326,1528
2025-06-04,臺股期貨,自營商,6770,4699,2071,7552,8152,-600
2025-06-05,小型臺指,外資,7726,1698,6028,65291,66428,-1137
2025-06-05,小型臺指,投信,158,16,142,5,0,5
2025-06-05,小型臺指,自營商,3649,7087,-3438,6053,6723,-670
2025-06-05,微型臺指,外資,2687,323,2364,36711,38573,-1862
2025-06-05,微型臺指,投信,0,0,0,0,0,0
2025-06-05,微型臺指,自營商,8414,1111,7303,5027,6865,-1838
2025-06-05,臺股期貨,外資,23708,60806,-37098,37841,37740,101
2025-06-05,臺股期貨,投信,52445,13053,39392,1508,109,1399
2025-06-05,臺股期貨,自營商,6776,5074,1702,4744,5065,-321
2025-06-06,小型臺指,外資,6459,3122,3337,78967,81526,-2559
2025-06-06,小型臺指,投信,158,15,143,1,0,1
2025-06-06,小型臺指,自營商,3177,6439,-3262,7442,7343,99
2025-06-06,微型臺指,外資,2643,21,2622,43837,45839,-2002
2025-06-06,微型臺指,投信,0,0,0,0,0,0
2025-06-06,微型臺指,自營商,8189,3390,4799,7802,10401,-2599
2025-06-06,臺股期貨,外資,22585,61126,-38541,44960,46323,-1363
2025-06-06,臺股期貨,投信,51296,13210,38086,12,1318,-1306
2025-06-06,臺股期貨,自營商,6896,5027,1869,4566,4375,191
2025-06-09,小型臺指,外資,7581,4763,2818,59394,60039,-645
2025-06-09,小型臺指,投信,161,12,149,6,0,6
2025-06-09,小型臺指,自營商,3253,6371,-3118,6166,6248,-82
2025-06-09,微型臺指,外資,2917,8,2909,33649,33452,197
2025-06-09,微型臺指,投信,0,0,0,0,0,0
2025-06-09,微型臺指,自營商,9164,3620,5544,6010,5295,715
2025-06-09,臺股期貨,外資,22939,61526,-38587,35637,35647,-10
2025-06-09,臺股期貨,投信,51335,13005,38330,567,323,244
2025-06-09,臺股期貨,自營商,6919,4841,2078,4781,4514,267
2025-06-10,小型臺指,外資,9581,3760,5821,72970,70055,2915
2025-06-10,小型臺指,投信,161,12,149,0,0,0
2025-06-10,小型臺指,自營商,4394,6463,-2069,11247,10231,1016
2025-06-10,微型臺指,外資,2903,2,2901,38286,36474,1812
2025-06-10,微型臺指,投信,0,0,0,0,0,0
2025-06-10,微型臺指,自營商,17463,3916,13547,17688,9660,8028
2025-06-10,臺股期貨,外資,25901,63032,-37131,48193,46806,1387
2025-06-10,臺股期貨,投信,52188,12742,39446,1327,211,1116
2025-06-10,臺股期貨,自營商,5523,5643,-120,7504,9695,-2191
2025-06-11,小型臺指,外資,9230,1622,7608,70276,68620,1656
2025-06-11,小型臺指,投信,163,12,151,2,0,2
2025-06-11,小型臺指,自營商,4550,6263,-1713,9388,9138,250
2025-06-11,微型臺指,外資,2696,7,2689,40346,38283,2063
2025-06-11,微型臺指,投信,0,0,0,0,0,0
2025-06-11,微型臺指,自營商,17177,2790,14387,8547,7567,980
2025-06-11,臺股期貨,外資,25829,61559,-35730,45978,44658,1320
2025-06-11,臺股期貨,投信,51944,12420,39524,1532,1454,78
2025-06-11,臺股期貨,自營商,5286,5468,-182,6842,6899,-57
2025-06-12,小型臺指,外資,6916,2829,4087,70043,73208,-3165
2025-06-12,小型臺指,投信,164,12,152,1,0,1
2025-06-12,小型臺指,自營商,3285,6594,-3309,7660,8887,-1227
2025-06-12,微型臺指,外資,3471,0,3471,40639,44417,-3778
2025-06-12,微型臺指,投信,0,0,0,0,0,0
2025-06-12,微型臺指,自營商,13354,4927,8427,6847,13432,-6585
2025-06-12,臺股期貨,外資,22900,61876,-38976,43496,46583,-3087
2025-06-12,臺股期貨,投信,52263,12281,39982,1768,1310,458
2025-06-12,臺股期貨,自營商,6345,5788,557,6751,6073,678
2025-06-13,小型臺指,外資,7791,7071,720,94748,98446,-3698
2025-06-13,小型臺指,投信,166,12,154,14,12,2
2025-06-13,小型臺指,自營商,3026,7756,-4730,13129,14905,-1776
2025-06-13,微型臺指,外資,3832,9,3823,53068,53421,-353
2025-06-13,微型臺指,投信,0,0,0,0,0,0
2025-06-13,微型臺指,自營商,8244,11751,-3507,10429,22508,-12079
2025-06-13,臺股期貨,外資,23361,65361,-42000,73260,76166,-2906
2025-06-13,臺股期貨,投信,52445,13086,39359,3814,4437,-623
2025-06-13,臺股期貨,自營商,8415,4961,3454,14613,11620,2993
2025-06-16,小型臺指,外資,8107,5037,3070,82432,80086,2346
2025-06-16,小型臺指,投信,183,12,171,105,88,17
2025-06-16,小型臺指,自營商,3062,8580,-5518,11364,11871,-507
2025-06-16,微型臺指,外資,4025,16,4009,43132,42486,646
2025-06-16,微型臺指,投信,0,0,0,0,0,0
2025-06-16,微型臺指,自營商,11953,14681,-2728,13455,10641,2814
2025-06-16,臺股期貨,外資,23505,64541,-41036,95679,94737,942
2025-06-16,臺股期貨,投信,50018,13228,36790,30759,33328,-2569
2025-06-16,臺股期貨,自營商,8483,4508,3975,13817,13468,349
2025-06-17,小型臺指,外資,7815,3951,3864,73718,72972,746
2025-06-17,小型臺指,投信,233,12,221,121,71,50
2025-06-17,小型臺指,自營商,3888,9417,-5529,12069,12442,-373
2025-06-17,微型臺指,外資,3970,8,3962,40901,40308,593
2025-06-17,微型臺指,投信,0,0,0,0,0,0
2025-06-17,微型臺指,自營商,13255,16362,-3107,11010,11019,-9
2025-06-17,臺股期貨,外資,29056,70457,-41401,82308,82693,-385
2025-06-17,臺股期貨,投信,51048,13734,37314,28403,27879,524
2025-06-17,臺股期貨,自營商,9090,4139,4951,13524,12476,1048
2025-06-18,小型臺指,外資,2904,1980,924,77157,75726,1431
2025-06-18,小型臺指,投信,235,12,223,10,8,2
2025-06-18,小型臺指,自營商,3560,5673,-2113,15013,13890,1123
2025-06-18,微型臺指,外資,2164,5,2159,37582,36050,1532
2025-06-18,微型臺指,投信,0,0,0,0,0,0
2025-06-18,微型臺指,自營商,4103,1131,2972,17612,12527,5085
2025-06-18,臺股期貨,外資,21552,66602,-45050,54819,55862,-1043
2025-06-18,臺股期貨,投信,52201,13877,38324,1723,713,1010
2025-06-18,臺股期貨,自營商,8189,2889,5300,12186,13359,-1173
2025-06-19,小型臺指,外資,1085,6155,-5070,72280,77999,-5719
2025-06-19,小型臺指,投信,250,12,238,15,0,15
2025-06-19,小型臺指,自營商,3580,6789,-3209,7227,8114,-887
2025-06-19,微型臺指,外資,2283,55,2228,42296,45862,-3566
2025-06-19,微型臺指,投信,0,0,0,0,0,0
2025-06-19,微型臺指,自營商,3658,11561,-7903,3939,16079,-12140
2025-06-19,臺股期貨,外資,18676,64062,-45386,46549,46772,-223
2025-06-19,臺股期貨,投信,51361,13767,37594,1303,2033,-730
2025-06-19,臺股期貨,自營商,9059,3183,5876,5430,4843,587
2025-06-20,小型臺指,外資,1730,5167,-3437,75617,74310,1307
2025-06-20,小型臺指,投信,243,14,229,2,11,-9
2025-06-20,小型臺指,自營商,3669,7060,-3391,7803,7967,-164
2025-06-20,微型臺指,外資,3783,18,3765,41671,40304,1367
2025-06-20,微型臺指,投信,0,0,0,0,0,0
2025-06-20,微型臺指,自營商,3519,9912,-6393,10516,9076,1440
2025-06-20,臺股期貨,外資,19103,63564,-44461,43345,42330,1015
2025-06-20,臺股期貨,投信,51439,13987,37452,474,616,-142
2025-06-20,臺股期貨,自營商,9464,3376,6088,5994,5783,211
2025-06-23,小型臺指,外資,1803,6286,-4483,102372,103350,-978
2025-06-23,小型臺指,投信,259,14,245,16,0,16
2025-06-23,小型臺指,自營商,3848,8015,-4167,10129,11001,-872
2025-06-23,微型臺指,外資,2430,5,2425,59753,62333,-2580
2025-06-23,微型臺指,投信,0,0,0,0,0,0
2025-06-23,微型臺指,自營商,3587,13528,-9941,13444,17192,-3748
2025-06-23,臺股期貨,外資,20591,64388,-43797,67563,66854,709
2025-06-23,臺股期貨,投信,52925,14292,38633,1604,423,1181
2025-06-23,臺股期貨,自營商,10280,3287,6993,8323,7384,939
2025-06-24,小型臺指,外資,3635,3636,-1,100394,96509,3885
2025-06-24,小型臺指,投信,295,14,281,36,0,36
2025-06-24,小型臺指,自營商,4255,7000,-2745,11891,10590,1301
2025-06-24,微型臺指,外資,2233,1,2232,60644,55932,4712
2025-06-24,微型臺指,投信,0,0,0,0,0,0
2025-06-24,微型臺指,自營商,7210,3323,3887,20729,7036,13693
2025-06-24,臺股期貨,外資,22222,65715,-43493,60031,59823,208
2025-06-24,臺股期貨,投信,53877,13743,40134,1729,228,1501
2025-06-24,臺股期貨,自營商,9066,3612,5454,7792,9294,-1502
2025-06-25,小型臺指,外資,2001,4086,-2085,67096,69048,-1952
2025-06-25,小型臺指,投信,311,11,300,19,0,19
2025-06-25,小型臺指,自營商,4433,6382,-1949,8226,7458,768
2025-06-25,微型臺指,外資,2299,7,2292,40055,39730,325
2025-06-25,微型臺指,投信,0,0,0,0,0,0
2025-06-25,微型臺指,自營商,6981,4857,2124,6524,8287,-1763
2025-06-25,臺股期貨,外資,22530,68346,-45816,39978,42346,-2368
2025-06-25,臺股期貨,投信,55278,13433,41845,1733,22,1711
2025-06-25,臺股期貨,自營商,9530,3813,5717,7754,7484,270
2025-06-26,小型臺指,外資,2068,5012,-2944,67540,68424,-884
2025-06-26,小型臺指,投信,316,15,301,5,4,1
2025-06-26,小型臺指,自營商,4294,7317,-3023,5988,7062,-1074
2025-06-26,微型臺指,外資,2350,21,2329,33493,35411,-1918
2025-06-26,微型臺指,投信,0,0,0,0,0,0
2025-06-26,微型臺指,自營商,6508,5260,1248,8103,8979,-876
2025-06-26,臺股期貨,外資,23956,72744,-48788,41658,44526,-2868
2025-06-26,臺股期貨,投信,55757,13785,41972,755,628,127
2025-06-26,臺股期貨,自營商,10874,3659,7215,7190,5692,1498
2025-06-27,小型臺指,外資,2553,4840,-2287,72903,72241,662
2025-06-27,小型臺指,投信,320,15,305,4,0,4
2025-06-27,小型臺指,自營商,4768,7820,-3052,8886,8839,47
2025-06-27,微型臺指,外資,2383,508,1875,38314,37553,761
2025-06-27,微型臺指,投信,0,0,0,0,0,0
2025-06-27,微型臺指,自營商,5732,7709,-1977,9374,12579,-3205
2025-06-27,臺股期貨,外資,22618,75299,-52681,43693,47648,-3955
2025-06-27,臺股期貨,投信,57968,13920,44048,2296,220,2076
2025-06-27,臺股期貨,自營商,12922,3623,9299,8939,6875,2064
2025-06-30,小型臺指,外資,4204,2512,1692,68780,64887,3893
2025-06-30,小型臺指,投信,365,14,351,46,0,46
2025-06-30,小型臺指,自營商,5291,8193,-2902,10402,10068,334
2025-06-30,微型臺指,外資,2620,168,2452,37103,34756,2347
2025-06-30,微型臺指,投信,0,0,0,0,0,0
2025-06-30,微型臺指,自營商,7372,4135,3237,15845,10611,5234
2025-06-30,臺股期貨,外資,23601,75602,-52001,42172,41559,613
2025-06-30,臺股期貨,投信,59274,13913,45361,1385,72,1313
2025-06-30,臺股期貨,自營商,12338,3618,8720,6505,7131,-626
2025-07-01,小型臺指,外資,5569,2240,3329,84813,83358,1455
2025-07-01,小型臺指,投信,375,12,363,12,0,12
2025-07-01,小型臺指,自營商,4907,8054,-3147,13424,13570,-146
2025-07-01,微型臺指,外資,2734,1,2733,41013,42062,-1049
2025-07-01,微型臺指,投信,0,0,0,0,0,0
2025-07-01,微型臺指,自營商,12801,944,11857,21467,13502,7965
2025-07-01,臺股期貨,外資,25313,77830,-52517,55057,55461,-404
2025-07-01,臺股期貨,投信,60622,13774,46848,1583,96,1487
2025-07-01,臺股期貨,自營商,10814,3999,6815,10183,12080,-1897
2025-07-02,小型臺指,外資,4175,3330,845,61457,63838,-2381
2025-07-02,小型臺指,投信,378,12,366,3,0,3
2025-07-02,小型臺指,自營商,4470,6483,-2013,8440,6963,1477
2025-07-02,微型臺指,外資,2968,11,2957,35259,34815,444
2025-07-02,微型臺指,投信,0,0,0,0,0,0
2025-07-02,微型臺指,自營商,15224,2859,12365,8436,11098,-2662
2025-07-02,臺股期貨,外資,21867,76813,-54946,38458,40876,-2418
2025-07-02,臺股期貨,投信,61428,13774,47654,1152,346,806
2025-07-02,臺股期貨,自營商,11348,3886,7462,6500,5840,660
2025-07-03,小型臺指,外資,4691,646,4045,72651,65275,7376
2025-07-03,小型臺指,投信,380,12,368,2,0,2
2025-07-03,小型臺指,自營商,4082,5597,-1515,8634,8102,532
2025-07-03,微型臺指,外資,3045,0,3045,42401,35713,6688
2025-07-03,微型臺指,投信,0,0,0,0,0,0
2025-07-03,微型臺指,自營商,23132,1061,22071,15173,5797,9376
2025-07-03,臺股期貨,外資,22377,73534,-51157,43868,41453,2415
2025-07-03,臺股期貨,投信,62494,13457,49037,1417,34,1383
2025-07-03,臺股期貨,自營商,10912,5077,5835,5507,7126,-1619
2025-07-04,小型臺指,外資,1883,5707,-3824,67011,74375,-7364
2025-07-04,小型臺指,投信,389,14,375,9,2,7
2025-07-04,小型臺指,自營商,3946,6978,-3032,9384,11001,-1617
2025-07-04,微型臺指,外資,3106,4,3102,34665,40433,-5768
2025-07-04,微型臺指,投信,0,0,0,0,0,0
2025-07-04,微型臺指,自營商,12629,6764,5865,5892,22098,-16206
2025-07-04,臺股期貨,外資,20056,75267,-55211,37772,41661,-3889
2025-07-04,臺股期貨,投信,62185,13674,48511,231,757,-526
2025-07-04,臺股期貨,自營商,11492,4060,7432,6737,5115,1622
2025-07-07,小型臺指,外資,2746,5737,-2991,69409,68713,696
2025-07-07,小型臺指,投信,392,17,375,7,7,0
2025-07-07,小型臺指,自營商,4448,8046,-3598,8152,8782,-630
2025-07-07,微型臺指,外資,3294,24,3270,38223,38750,-527
2025-07-07,微型臺指,投信,0,0,0,0,0,0
2025-07-07,微型臺指,自營商,13431,8527,4904,8489,9530,-1041
2025-07-07,臺股期貨,外資,18162,74950,-56788,41457,42965,-1508
2025-07-07,臺股期貨,投信,61619,13702,47917,361,955,-594
2025-07-07,臺股期貨,自營商,11178,4028,7150,5949,6211,-262
2025-07-08,小型臺指,外資,3341,6298,-2957,80241,80498,-257
2025-07-08,小型臺指,投信,405,19,386,13,2,11
2025-07-08,小型臺指,自營商,4513,9386,-4873,10441,11815,-1374
2025-07-08,微型臺指,外資,3292,5,3287,44680,44188,492
2025-07-08,微型臺指,投信,0,0,0,0,0,0
2025-07-08,微型臺指,自營商,8684,7834,850,10454,14433,-3979
2025-07-08,臺股期貨,外資,18043,75573,-57530,50348,51041,-693
2025-07-08,臺股期貨,投信,63182,13943,49239,2272,950,1322
2025-07-08,臺股期貨,自營商,11338,3550,7788,7880,7221,659
2025-07-09,小型臺指,外資,4908,4073,835,66375,66252,123
2025-07-09,小型臺指,投信,407,18,389,3,0,3
2025-07-09,小型臺指,自營商,4757,8198,-3441,9047,8034,1013
2025-07-09,微型臺指,外資,3215,34,3181,35797,33208,2589
2025-07-09,微型臺指,投信,0,0,0,0,0,0
2025-07-09,微型臺指,自營商,12363,5941,6422,12196,6969,5227
2025-07-09,臺股期貨,外資,16670,75381,-58711,39644,40044,-400
2025-07-09,臺股期貨,投信,63952,13733,50219,990,10,980
2025-07-09,臺股期貨,自營商,10906,3990,6916,6155,6914,-759
2025-07-10,小型臺指,外資,5425,3410,2015,77209,75174,2035
2025-07-10,小型臺指,投信,408,18,390,1,0,1
2025-07-10,小型臺指,自營商,6098,8003,-1905,11439,9972,1467
2025-07-10,微型臺指,外資,3172,3,3169,41472,39599,1873
2025-07-10,微型臺指,投信,0,0,0,0,0,0
2025-07-10,微型臺指,自營商,16595,2323,14272,16906,9351,7555
2025-07-10,臺股期貨,外資,16897,73265,-56368,47338,45303,2035
2025-07-10,臺股期貨,投信,63963,13585,50378,393,234,159
2025-07-10,臺股期貨,自營商,10478,4576,5902,7117,8099,-982
2025-07-11,小型臺指,外資,6193,2625,3568,67012,65682,1330
2025-07-11,小型臺指,投信,414,16,398,67,59,8
2025-07-11,小型臺指,自營商,6117,6961,-844,11004,9636,1368
2025-07-11,微型臺指,外資,3231,6,3225,36017,33806,2211
2025-07-11,微型臺指,投信,0,0,0,0,0,0
2025-07-11,微型臺指,自營商,22668,2746,19922,16200,12785,3415
2025-07-11,臺股期貨,外資,16583,74075,-57492,48480,49656,-1176
2025-07-11,臺股期貨,投信,65376,13403,51973,5271,3676,1595
2025-07-11,臺股期貨,自營商,10507,4874,5633,7943,8177,-234
2025-07-14,小型臺指,外資,3149,5782,-2633,58122,64124,-6002
2025-07-14,小型臺指,投信,371,17,354,162,206,-44
2025-07-14,小型臺指,自營商,7484,9485,-2001,8840,9445,-605
2025-07-14,微型臺指,外資,3394,16,3378,29613,34455,-4842
2025-07-14,微型臺指,投信,0,0,0,0,0,0
2025-07-14,微型臺指,自營商,19028,8556,10472,5608,17638,-12030
2025-07-14,臺股期貨,外資,15888,75761,-59873,82083,84264,-2181
2025-07-14,臺股期貨,投信,64969,13658,51311,34777,35439,-662
2025-07-14,臺股期貨,自營商,11210,4504,6706,10699,9635,1064
2025-07-15,小型臺指,外資,5231,2984,2247,78259,73714,4545
2025-07-15,小型臺指,投信,334,15,319,114,149,-35
2025-07-15,小型臺指,自營商,6123,6517,-394,13349,11837,1512
2025-07-15,微型臺指,外資,3215,65,3150,41393,36286,5107
2025-07-15,微型臺指,投信,0,0,0,0,0,0
2025-07-15,微型臺指,自營商,24858,2735,22123,19028,7502,11526
2025-07-15,臺股期貨,外資,20444,75796,-55352,86440,82102,4338
2025-07-15,臺股期貨,投信,64883,13410,51473,37460,37298,162
2025-07-15,臺股期貨,自營商,10213,4478,5735,12506,13447,-941
2025-07-16,小型臺指,外資,5764,100,5664,66792,61966,4826
2025-07-16,小型臺指,投信,338,15,323,18,14,4
2025-07-16,小型臺指,自營商,5384,3244,2140,14511,13046,1465
2025-07-16,微型臺指,外資,468,0,468,33583,32765,818
2025-07-16,微型臺指,投信,0,0,0,0,0,0
2025-07-16,微型臺指,自營商,18270,2324,15946,17472,10481,6991
2025-07-16,臺股期貨,外資,16792,70188,-53396,53709,51413,2296
2025-07-16,臺股期貨,投信,64811,12947,51864,2930,2539,391
2025-07-16,臺股期貨,自營商,7231,3440,3791,10378,12963,-2585
2025-07-17,小型臺指,外資,4843,1943,2900,70836,73882,-3046
2025-07-17,小型臺指,投信,338,12,326,3,0,3
2025-07-17,小型臺指,自營商,5880,2812,3068,7379,6381,998
2025-07-17,微型臺指,外資,602,7,595,43575,40558,3017
2025-07-17,微型臺指,投信,0,0,0,0,0,0
2025-07-17,微型臺指,自營商,18550,1891,16659,9836,10253,-417
2025-07-17,臺股期貨,外資,18670,70887,-52217,49039,47934,1105
2025-07-17,臺股期貨,投信,62923,12504,50419,835,2280,-1445
2025-07-17,臺股期貨,自營商,7292,3673,3619,6469,6602,-133
2025-07-18,小型臺指,外資,2744,3369,-625,70288,73609,-3321
2025-07-18,小型臺指,投信,334,12,322,0,4,-4
2025-07-18,小型臺指,自營商,5544,3135,2409,7347,8027,-680
2025-07-18,微型臺指,外資,450,153,297,38134,40372,-2238
2025-07-18,微型臺指,投信,0,0,0,0,0,0
2025-07-18,微型臺指,自營商,15604,3434,12170,6488,11172,-4684
2025-07-18,臺股期貨,外資,19259,67269,-48010,46747,42494,4253
2025-07-18,臺股期貨,投信,57751,12196,45555,350,5214,-4864
